3,7,94.9583
4,7,91.8409
5,7,180

--
0,0,180

0,1,170.32
1,1,92.4326

0,2,157.448
1,2,94.2543
2,2,119.058
3,2,93.5491

0,3,138.919
1,3,91.6677
2,3,123.023
3,3,144.913

0,4,125.824
1,4,90.0824
2,4,106.452
3,4,97.8504

0,5,120.124
1,5,90.0149
2,5,100.736
3,5,94.1898

0,6,114.707
1,6,90.1276
2,6,95.8031
3,6,94.5314

0,7,109.835
1,7,90.2077
2,7,95.0139
3,7,92.931
4,7,95.2915

0,8,105.6
1,8,90.3089
2,8,95.0139
3,8,92.548
4,8,93.4492

--
0,0,180

0,1,124.947
1,1,93.2708
2,1,92.0709

0,2,124.947
1,2,92.0421
2,2,90.0922
3,2,92.6794

0,3,100.389
1,3,90.477
2,3,92.254
3,3,91.7137
4,3,90.0554
5,3,93.3162

0,4,137.478
1,4,90.52
2,4,92.3188
3,4,91.5055
4,4,92.8046
5,4,94.4109

0,5,137.925
1,5,90.52
2,5,93.3271
3,5,91.4132
4,5,93.4457
5,5,112.772

0,6,137.925
1,6,90.52
2,6,93.3271
3,6,91.4691
4,6,94.4031
5,6,148.701

0,7,137.925
1,7,90.1958
2,7,96.9698
3,7,91.8919
4,7,97.0222
5,7,147.239

0,8,127.275
1,8,90.8109
2,8,97.7001
3,8,91.2869
4,8,96.5542
5,8,142.509
6,8,92.7106

--
0,0,180

0,1,145.637
1,1,165.048
2,1,91.9993

0,2,139.141
1,2,163.371
2,2,97.5771
3,2,99.4399
4,2,94.1128
5,2,121.523

0,3,131.724
1,3,155.511
2,3,103.543
3,3,91.0928
4,3,91.7565
5,3,117.222
6,3,91.2714

0,4,124.62
1,4,155.511
2,4,106.391
3,4,94.8041
4,4,95.2674
5,4,118.553
6,4,90.1767
7,4,106.288

0,5,120.788
1,5,155.511
2,5,106.391
3,5,94.1368
4,5,96.1194
5,5,119.085
6,5,90.1767
7,5,106.288

0,6,120.788
1,6,155.511
2,6,106.391
3,6,94.1368
4,6,96.1194
5,6,119.085
6,6,90.1767
7,6,106.288

0,7,126.538
1,7,155.511
2,7,106.391
3,7,92.4968
4,7,93.6196
5,7,116.139
6,7,90.1767
7,7,106.288

0,8,126.538
1,8,155.511
2,8,106.391
3,8,92.4968
4,8,93.6196
5,8,116.139
6,8,90.1767
7,8,106.288

--
0,0,180

0,1,149.518
1,1,103.681

0,2,129.838
1,2,116.042
2,2,91.6872
3,2,92.8845

0,3,108.108
1,3,118.109
2,3,91.04
3,3,92.9032
4,3,92.3278

0,4,103.962
1,4,113.523
2,4,91.6965
3,4,92.7551
4,4,94.9141

0,5,96.1668
1,5,97.7133
2,5,91.5063
3,5,92.2666
4,5,94.9141

0,6,92.4686
1,6,92.6038
2,6,91.4292
3,6,91.102
4,6,101.762

0,7,94.1255
1,7,92.7625
2,7,90.9064
3,7,90.422
4,7,101.762

0,8,94.7585
1,8,92.5694
2,8,90.3589
3,8,90.0679
4,8,101.762

--
0,0,180

0,1,93.6477
1,1,91.5589

0,2,92.2878
1,2,91.8884
2,2,90.0571
3,2,91.1132

0,3,90.3021
1,3,90.8881
2,3,90.2294
3,3,90.7448

0,4,91.2729
1,4,91.7778
2,4,90.211
3,4,90.6324

0,5,91.2761
1,5,91.6041
2,5,90.3145
3,5,91.846

0,6,91.9584
1,6,91.3962
2,6,90.1752
3,6,92.2551

0,7,91.6934
1,7,91.191
2,7,90.0047
3,7,92.3053

0,8,90.5531
1,8,91.2315
2,8,90.1378
3,8,92.0337

--
0,0,92.0052
1,0,90.8594
2,0,124.661

0,1,90.2409
1,1,91.0474
2,1,111.294
3,1,91.5057
4,1,105.032

0,2,90.3288
1,2,90.8223
2,2,98.751
3,2,92.1397
4,2,92.3326

0,3,90.5335
1,3,90.8162
2,3,96.0536
3,3,91.1846
4,3,92.1311

0,4,90.8149
1,4,90.4991
2,4,95.1112
3,4,90.7824
4,4,91.5375
5,4,90.2985

0,5,90.8561
1,5,90.5521
2,5,102.335
3,5,90.6674
4,5,91.5311
5,5,91.5981

0,6,90.8561
1,6,90.5521
2,6,102.335
3,6,90.6674
4,6,91.5311
5,6,91.5981

0,7,90.8561
1,7,90.6006
2,7,102.335
3,7,90.651
4,7,90.9508
5,7,91.1369
6,7,180

--
0,0,180
1,0,180

0,1,91.4788
1,1,160.117
2,1,155.072

0,2,90.4879
1,2,151.442
2,2,100.107
3,2,118.127

0,3,92.8469
1,3,151.442
2,3,100.107
3,3,116.603

0,4,95.9576
1,4,151.442
2,4,103.197
3,4,119.161

1,5,104.418
2,5,107.197
3,5,117.436
4,5,98.7687

1,6,102.507
2,6,108.802
3,6,115.235
4,6,98.7687

1,7,100.221
2,7,107.62
3,7,113.582
4,7,98.7687

1,8,95.8207
2,8,103.835
3,8,103.705
4,8,96.7967

--
0,0,180

0,1,179.232
1,1,103.736
2,1,135.127

0,2,92.6646
1,2,92.7034
2,2,135.127
3,2,108.745

0,3,91.8677
1,3,91.2848
2,3,91.5444
3,3,95.2711
4,3,93.2489

0,4,93.3992
1,4,93.8727
2,4,92.257
3,4,95.2711
4,4,93.2489

0,5,93.3992
1,5,93.8727
2,5,92.257
3,5,95.2711
4,5,93.2489

0,6,93.2176
1,6,93.8727
2,6,91.9381
3,6,95.2711
4,6,93.2489

--
0,0,180

0,1,176.624

0,2,133.92

0,3,108.497
1,3,132.995
2,3,156.752

0,4,94.386
1,4,115.723
2,4,99.0123
3,4,90.2609

0,5,93.9714
1,5,123.347
2,5,100.797
3,5,92.6291

0,6,95.75
1,6,154.553
2,6,100.797
3,6,101.292

0,7,95.9666
1,7,146.618
2,7,91.9912
3,7,97.2997

0,8,95.9281
1,8,135.228
2,8,91.586
3,8,90.2496
4,8,99.5368

--
0,0,180

0,1,168.035
1,1,107.315

0,2,129.222
1,2,104.035

0,3,99.3298
1,3,95.0978
2,3,97.8965
3,3,104.29

0,4,97.3978
1,4,93.0435
2,4,91.075
3,4,111.094

0,5,90.8431
1,5,92.6324
2,5,92.3696
3,5,102.583

0,6,90.0422
1,6,93.6917
2,6,91.7442
3,6,93.9575

0,7,90.0128
1,7,94.0125
2,7,93.5089
3,7,90.5838

0,8,91.6286
1,8,93.5332
2,8,93.3647
3,8,90.6759

0,9,91.6286
1,9,93.5332
2,9,93.3647
3,9,90.6759

--
0,0,180

0,1,135.721
1,1,91.1143

0,2,129.744
1,2,95.8188
2,2,103.051

0,3,134.056
1,3,92.3622
2,3,100.13
3,3,92.72

0,4,134.402
1,4,91.2331
2,4,97.4249
3,4,92.4852

0,5,134.402
1,5,90.0652
2,5,97.2357
3,5,96.0268

0,6,119.922
1,6,91.2126
2,6,90.1583
3,6,91.2716

0,7,113.367
1,7,91.3512
2,7,91.4137
3,7,91.2716

0,8,113.367
1,8,91.3512
2,8,91.4137
3,8,91.2716

--
0,0,180
1,0,180

0,1,93.7747
1,1,92.1368
2,1,94.5804

0,2,153.86
1,2,90.505
3,2,93.9435

0,3,116.76
1,3,91.4056
3,3,92.5704

0,4,92.8718
1,4,91.9799
3,4,92.5586
4,4,94.8065

0,5,92.6556
1,5,92.0845
3,5,93.0207
4,5,94.2583

0,6,97.1972
1,6,92.1418
3,6,92.5168
4,6,94.2204

0,7,97.1972
1,7,92.1286
3,7,92.003
4,7,94.1221

0,8,97.1972
1,8,92.0834
3,8,91.9712
4,8,94.2814

--
0,0,180

0,1,92.9662
1,1,180

0,2,91.733
1,2,148.615
2,2,98.3801

1,3,101.168
2,3,91.2911

1,4,97.8164
2,4,94.8874

1,5,96.9515
2,5,96.3027
3,5,98.789

1,6,96.1781
2,6,97.8777
3,6,100.021
4,6,93.1139

1,7,94.7941
2,7,100.297
3,7,101.17
4,7,93.1139

1,8,94.7941
2,8,100.297
3,8,101.17
4,8,93.1139

--
0,0,180

0,1,178.989

0,2,177.103
1,2,90.5455

0,3,95.6352
1,3,90.42

0,4,92.5944
1,4,90.9836
2,4,125.435

0,5,93.6693
1,5,90.0871
2,5,125.435

0,6,93.6693
1,6,90.0871
2,6,125.435

0,7,91.0529
1,7,92.464
2,7,95.1043
3,7,92.2229

--
0,0,180

0,1,155.667

0,2,166.02
1,2,140.11
2,2,98.6431

0,3,107.429
1,3,140.11
2,3,92.0904

0,4,121.145
1,4,143.084
2,4,90.2094

0,5,91.9692
1,5,107.112
2,5,92.1514
3,5,145.596

0,6,91.561
1,6,107.112
2,6,95.434
3,6,117.722

0,7,91.3415
1,7,107.112
2,7,98.6247
3,7,93.2429

0,8,91.3415
1,8,107.112
2,8,98.6247
3,8,93.2429

--
0,0,180

0,1,172.705
1,1,91.2337

0,2,106.358
1,2,93.6001
2,2,92.407

0,3,94.8369
1,3,103.344
2,3,93.0685

0,4,92.1198
1,4,102.838
2,4,93.0685

0,5,92.569
1,5,91.0829
2,5,94.3838
3,5,94.1886

0,6,92.569
1,6,91.0829
2,6,94.3838
3,6,94.1886

0,7,91.2873
1,7,93.209
2,7,92.7277
3,7,92.1582

0,8,90.3409
1,8,93.8503
2,8,92.4908
3,8,92.0625

0,9,90.3409
1,9,93.8503
2,9,92.4908
3,9,92.0625

--
0,0,180
1,0,92.208

0,1,160.427
1,1,100.258
2,1,96.1727

0,2,97.3669
1,2,106.992
2,2,97.1105

0,3,97.1046
1,3,103.836
2,3,94.811

0,4,96.055
1,4,100.629
2,4,93.825
3,4,93.662

0,5,93.9052
1,5,97.6576
2,5,92.1396
3,5,94.0083

0,6,93.0381
1,6,96.1989
2,6,91.4666
3,6,93.2666

0,7,92.3108
1,7,94.8686
2,7,91.3695
3,7,93.2666

--
0,0,180

0,1,95.9143
1,1,90.5085

0,2,102.809
1,2,90.4917
2,2,90.9677

0,3,90.8804
1,3,95.09
2,3,95.2146
3,3,92.8905

0,4,90.8804
1,4,92.6794
2,4,94.0623
3,4,92.1225

0,5,94.0647
1,5,91.1511
2,5,91.8611
3,5,90.6918

0,6,93.8812
1,6,91.5029
2,6,91.3357
3,6,90.1314

0,7,94.0049
1,7,91.7261
2,7,90.9866
3,7,90.1766

0,8,94.0049
1,8,91.651
2,8,90.6166
3,8,90.0108

--
0,0,92.1595
1,0,92.2136

0,1,92.1595
1,1,90.2007
2,1,91.1652
3,1,90.5379

0,2,92.1595
1,2,90.6074
2,2,90.0686
3,2,90.7398

0,3,90.5344
1,3,90.447
2,3,90.0807
3,3,90.7375

0,4,90.5344
1,4,90.5904
2,4,90.8093
3,4,90.7999

0,5,90.2532
1,5,90.0538
2,5,90.6189
3,5,90.2716

0,6,91.5508
1,6,90.1488
2,6,90.7821
3,6,90.5515

0,7,92.9642
1,7,90.32
2,7,90.8478
3,7,90.5757

--
0,0,179.323
1,0,92.565
2,0,90.6465
3,0,90.5444

0,1,178.278
1,1,91.1878
2,1,90.402
3,1,92.8453
4,1,111.454

0,2,172.888
1,2,90.5685
2,2,90.1132
3,2,92.6497
4,2,111.454
5,2,90.1909
6,2,92.003

0,3,172.888
1,3,90.258
2,3,90.1573
3,3,92.1861
4,3,92.3869
5,3,90.9911

0,4,160.521
1,4,90.258
2,4,90.0577
3,4,90.833
4,4,91.8851
5,4,90.9911

0,5,135.524
1,5,90.5358
2,5,90.0603
3,5,90.9111
4,5,112.966
5,5,90.7364

0,6,113.119
1,6,90.6305
2,6,90.0603
3,6,90.9036
4,6,123.289
5,6,91.4561

0,7,97.4308
1,7,90.6305
2,7,90.0556
3,7,90.7568
4,7,113.344
5,7,90.1304

--
0,0,180

0,1,180
1,1,92.9415

0,2,167.888
1,2,92.3145
2,2,91.5648
3,2,134.139
4,2,90.7855

0,3,146.171
1,3,92.8917
2,3,91.5648
3,3,134.139
4,3,90.4637
5,3,91.8809

0,4,146.171
1,4,92.2191
2,4,90.4864
3,4,134.139
4,4,90.8057
5,4,91.8809
6,4,91.6467

0,5,146.171
1,5,90.0519
2,5,90.4864
3,5,110.093
4,5,90.8057
5,5,101.572
6,5,91.6467
7,5,180

0,6,146.171
1,6,90.0519
2,6,90.4864
3,6,110.093
4,6,90.8057
5,6,101.572
6,6,91.6467
7,6,180

0,7,146.171
1,7,95.1177
2,7,90.4864
3,7,92.0625
4,7,90.8057
5,7,101.572
6,7,94.3469
7,7,102.155

--
0,0,180

0,1,165.84
1,1,142.361

0,2,153.404
1,2,130.017
2,2,160.145

0,3,115.912
1,3,105.103
2,3,106.046

0,4,115.912
1,4,97.6957
2,4,100.368

0,5,95.354
1,5,95.8157
2,5,97.3371

0,6,93.6487
1,6,90.5765
2,6,95.0063
3,6,142.451

0,7,92.5723
1,7,90.1806
2,7,95.0063
3,7,142.451

0,8,92.3219
1,8,91.6161
2,8,91.6054
3,8,137.651
4,8,92.7377

--
0,0,180

0,1,157.136
1,1,171.039

0,2,157.136
1,2,103.066
2,2,90.5915

0,3,157.136
1,3,102.495
2,3,90.5915
3,3,136.777
4,3,97.0942

0,4,157.136
1,4,102.495
2,4,90.5915
3,4,93.4355
4,4,96.2161

0,5,157.136
1,5,104.669
2,5,90.5915
3,5,93.2666
4,5,92.7516

0,6,157.136
1,6,105.741
2,6,90.5915
3,6,93.2666
4,6,91.8293
5,6,94.4452

0,7,157.136
1,7,98.6613
2,7,90.5915
3,7,94.699
4,7,92.4445
5,7,94.4452

0,8,157.136
1,8,94.6186
2,8,90.5915
3,8,93.8699
4,8,92.2828
5,8,98.7411
6,8,180

--
0,0,180

0,1,91.0699
1,1,95.6962

0,2,90.9806
1,2,94.3246
2,2,96.9112

0,3,90.1082
1,3,93.1533
2,3,91.555
3,3,92.2137

0,4,90.1082
1,4,91.1906
2,4,92.3554
3,4,92.6162

0,5,90.1082
1,5,93.2704
2,5,92.2641
3,5,92.5402
4,5,133.764

0,6,90.1082
1,6,94.0529
2,6,92.103
3,6,93.0159
4,6,124.457

0,7,90.1082
1,7,94.0529
2,7,92.103
3,7,93.0159
4,7,124.457

0,8,90.1082
1,8,94.2419
2,8,92.103
3,8,94.4599
4,8,124.457

--
0,0,91.6947
1,0,103.954

0,1,91.0345
1,1,98.842
2,1,131.299

0,2,90.7402
1,2,99.0036
2,2,127.617
3,2,91.1797
4,2,106.253

0,3,94.9646
1,3,102.296
2,3,91.8713
3,3,91.1797
4,3,122.945
5,3,180

0,4,93.5355
1,4,101.573
2,4,98.737
3,4,91.1797
4,4,146.6
5,4,91.188

0,5,91.489
1,5,95.7849
2,5,96.9534
3,5,91.1797
4,5,139.922
5,5,91.188

0,6,92.4223
1,6,91.1313
2,6,95.8983
3,6,99.4318
4,6,139.922
5,6,91.188

--
0,0,115.985

0,1,95.474
1,1,95.3426

0,2,95.7985
1,2,94.6286
2,2,94.9602
3,2,93.9217

0,3,93.7625
1,3,91.6367
2,3,90.9657
3,3,92.097

0,4,91.0435
1,4,93.0423
2,4,92.3611
3,4,92.1081

0,5,91.7643
1,5,93.0423
2,5,92.569
3,5,92.1081

0,6,91.7643
1,6,93.0423
2,6,92.4094
3,6,90.5093

0,7,94.4945
1,7,93.0423
2,7,91.9282
3,7,90.3357

0,8,94.4945
1,8,90.6701
2,8,92.0043
3,8,90.6007
4,8,104.095
5,8,150.207

--
0,0,165.921

0,1,90.3351
1,1,120.812
2,1,106.433
3,1,101.435

0,2,97.1953
1,2,127.25
2,2,104.723
3,2,101.155
4,2,106.224

0,3,99.033
1,3,163.477
2,3,96.2261
3,3,98.4392
4,3,106.224

0,4,98.9452
1,4,159.846
2,4,93.8504
3,4,93.3761
4,4,90.61

0,5,97.3645
1,5,122.743
2,5,92.4695
3,5,91.7812
4,5,90.0238
5,5,96.712

0,6,96.3517
1,6,116.942
2,6,92.8251
3,6,92.3858
4,6,90.5695
5,6,96.712
6,6,91.2059

0,7,96.3517
1,7,116.942
2,7,92.8251
3,7,92.3858
4,7,90.5695
5,7,96.712
6,7,91.2059

--
0,0,180

0,1,90.0637
1,1,172.956
2,1,92.4632

0,2,90.5981
1,2,169.529
2,2,90.1789
3,2,139.267
4,2,90.5844

0,3,96.6751
1,3,178.718
2,3,90.1831
3,3,105.192
4,3,90.5928
5,3,91.3947

0,4,99.0322
1,4,150.298
2,4,90.6425
3,4,125.462
4,4,90.8655
5,4,90.9595

0,5,98.5731
1,5,131.12
2,5,90.4815
3,5,91.2608
4,5,91.3151
5,5,90.9595

0,6,96.9014
1,6,114.901
2,6,90.5832
3,6,91.3429
4,6,90.7841
5,6,90.9595

0,7,94.5119
1,7,111.797
2,7,90.5832
3,7,93.1612
4,7,91.0069
5,7,91.9695

0,8,90.147
1,8,112.625
2,8,90.351
3,8,91.1179
4,8,91.1086
5,8,91.3871

--
0,0,180

0,1,180
1,1,90.576
2,1,140.907

0,2,121.027
1,2,90.7989
2,2,133.917
3,2,90.8904
4,2,93.2911

0,3,121.027
1,3,91.4065
2,3,123.97
3,3,90.8904
4,3,92.6433
5,3,91.1756

0,4,121.027
1,4,91.0921
2,4,120.729
3,4,90.2942
4,4,92.6433
5,4,91.6202

0,5,121.027
1,5,91.2755
2,5,118.833
3,5,90.2942
4,5,91.971
5,5,90.3355

0,6,121.027
1,6,91.1946
2,6,128.248
3,6,90.2942
4,6,91.0311
5,6,90.6894

0,7,121.027
1,7,90.952
2,7,139.772
3,7,90.2942
4,7,90.9865
5,7,90.7855
6,7,90.771
7,7,162.592

0,8,121.027
1,8,90.9606
2,8,142.764
3,8,90.8803
4,8,91.0257
5,8,91.0357
6,8,90.771
7,8,142.732

--
0,0,180
1,0,180

0,1,150.079
1,1,95.8007
2,1,92.1837

0,2,140.188
1,2,94.8065
2,2,99.2305

0,3,130.955
1,3,91.1043
2,3,95.839
3,3,99.0901
4,3,101.245

0,4,130.955
1,4,90.4142
2,4,94.329
3,4,92.1837
4,4,94.8598

0,5,130.955
1,5,90.429
2,5,93.4397
3,5,90.2068
4,5,92.5574

0,6,137.855
1,6,90.5527
2,6,92.6641
3,6,90.2068
4,6,92.5574

0,7,131.885
1,7,90.4917
2,7,91.9827
3,7,91.9411
4,7,92.5574

0,8,124.533
1,8,90.5172
2,8,91.784
3,8,91.0193
4,8,92.5574
5,8,93.9373

--
0,0,180
1,0,180

0,1,113.096
1,1,96.0548
2,1,93.4447
3,1,93.0209

0,2,105.984
1,2,95.3339
2,2,92.7116
3,2,94.351

0,3,102.978
1,3,92.8435
2,3,92.7116
3,3,93.6325
4,3,163.615

0,4,102.673
1,4,91.9599
2,4,91.3817
3,4,92.5947
4,4,163.615
5,4,97.7712

0,5,97.1184
2,5,93.3209
3,5,92.152
4,5,163.615
5,5,97.7712

0,6,97.1184
2,6,93.3209
3,6,92.152
4,6,163.615
5,6,97.7712

0,7,96.6786
2,7,94.0167
3,7,91.8305
4,7,163.615
5,7,97.7712

0,8,96.6786
2,8,94.0167
3,8,91.8305
4,8,163.615
5,8,97.7712

--
0,0,180

0,1,110.81
1,1,92.2512

0,2,93.141
1,2,90.6855

0,3,93.2018
1,3,90.5342
2,3,92.5697

0,4,91.3188
1,4,91.5067
2,4,92.3287
3,4,90.9553

0,5,91.666
1,5,91.5272
2,5,91.6201
3,5,90.2023
4,5,91.0817

0,6,91.9253
1,6,91.6472
2,6,91.7593
3,6,90.1967
4,6,91.0817

0,7,91.8463
1,7,92.0669
2,7,91.7651
3,7,90.7221
4,7,91.0817

0,8,91.8463
1,8,92.0669
2,8,91.7651
3,8,90.7221
4,8,91.0817

--
0,0,180
1,0,180

0,1,92.4202
1,1,103.946

0,2,91.6725
1,2,92.6581

0,3,91.6493
1,3,93.0055
2,3,91.0319

0,4,91.6864
1,4,97.2407
